Graph,Repeat,Algorithm,Time (s),Modularity,NMI
lfr-n5000-mu1,0,Leiden-LPA-coreratio_0.2,0.0709,0.7827,0.9076
lfr-n5000-mu1,1,Leiden-LPA-coreratio_0.2,0.0732,0.7816,0.9052
lfr-n5000-mu1,2,Leiden-LPA-coreratio_0.2,0.0686,0.7826,0.9076
lfr-n5000-mu1,3,Leiden-LPA-coreratio_0.2,0.068,0.7812,0.9031
lfr-n5000-mu1,4,Leiden-LPA-coreratio_0.2,0.0685,0.7827,0.9105
lfr-n5000-mu1,5,Leiden-LPA-coreratio_0.2,0.0958,0.7812,0.9014
lfr-n5000-mu1,6,Leiden-LPA-coreratio_0.2,0.0765,0.7805,0.8981
lfr-n5000-mu1,7,Leiden-LPA-coreratio_0.2,0.0818,0.7828,0.9096
lfr-n5000-mu1,8,Leiden-LPA-coreratio_0.2,0.0791,0.7823,0.9095
lfr-n5000-mu1,9,Leiden-LPA-coreratio_0.2,0.0725,0.7811,0.8986
lfr-n5000-mu1,0,Leiden-LPA-coreratio_0.4,0.1071,0.7916,0.9447
lfr-n5000-mu1,1,Leiden-LPA-coreratio_0.4,0.1075,0.7913,0.946
lfr-n5000-mu1,2,Leiden-LPA-coreratio_0.4,0.1035,0.7912,0.9468
lfr-n5000-mu1,3,Leiden-LPA-coreratio_0.4,0.1035,0.7919,0.9496
lfr-n5000-mu1,4,Leiden-LPA-coreratio_0.4,0.1032,0.7909,0.942
lfr-n5000-mu1,5,Leiden-LPA-coreratio_0.4,0.1009,0.7911,0.9455
lfr-n5000-mu1,6,Leiden-LPA-coreratio_0.4,0.1019,0.7914,0.9486
lfr-n5000-mu1,7,Leiden-LPA-coreratio_0.4,0.105,0.7908,0.9421
lfr-n5000-mu1,8,Leiden-LPA-coreratio_0.4,0.101,0.7909,0.945
lfr-n5000-mu1,9,Leiden-LPA-coreratio_0.4,0.1023,0.7916,0.9447
lfr-n5000-mu1,0,Leiden-LPA-coreratio_0.6,0.1492,0.7938,0.9626
lfr-n5000-mu1,1,Leiden-LPA-coreratio_0.6,0.2143,0.794,0.9635
lfr-n5000-mu1,2,Leiden-LPA-coreratio_0.6,0.1472,0.7941,0.9652
lfr-n5000-mu1,3,Leiden-LPA-coreratio_0.6,0.1471,0.7942,0.9674
lfr-n5000-mu1,4,Leiden-LPA-coreratio_0.6,0.1487,0.7942,0.967
lfr-n5000-mu1,5,Leiden-LPA-coreratio_0.6,0.1484,0.7939,0.9642
lfr-n5000-mu1,6,Leiden-LPA-coreratio_0.6,0.1527,0.794,0.9635
lfr-n5000-mu1,7,Leiden-LPA-coreratio_0.6,0.1502,0.7943,0.9652
lfr-n5000-mu1,8,Leiden-LPA-coreratio_0.6,0.147,0.7943,0.9679
lfr-n5000-mu1,9,Leiden-LPA-coreratio_0.6,0.145,0.7944,0.9682
lfr-n5000-mu1,0,Leiden-LPA-coreratio_0.8,0.2042,0.7951,0.9757
lfr-n5000-mu1,1,Leiden-LPA-coreratio_0.8,0.1963,0.7952,0.9757
lfr-n5000-mu1,2,Leiden-LPA-coreratio_0.8,0.1959,0.7952,0.9777
lfr-n5000-mu1,3,Leiden-LPA-coreratio_0.8,0.2736,0.7952,0.9756
lfr-n5000-mu1,4,Leiden-LPA-coreratio_0.8,0.199,0.795,0.9753
lfr-n5000-mu1,5,Leiden-LPA-coreratio_0.8,0.198,0.7951,0.9757
lfr-n5000-mu1,6,Leiden-LPA-coreratio_0.8,0.2013,0.7951,0.9752
lfr-n5000-mu1,7,Leiden-LPA-coreratio_0.8,0.1993,0.7952,0.9777
lfr-n5000-mu1,8,Leiden-LPA-coreratio_0.8,0.1991,0.795,0.9777
lfr-n5000-mu1,9,Leiden-LPA-coreratio_0.8,0.1924,0.7952,0.976
lfr-n5000-mu1,0,Leiden-LPA-coreratio_1.0,0.1881,0.7955,0.9801
lfr-n5000-mu1,1,Leiden-LPA-coreratio_1.0,0.1891,0.7954,0.9776
lfr-n5000-mu1,2,Leiden-LPA-coreratio_1.0,0.1823,0.7955,0.9815
lfr-n5000-mu1,3,Leiden-LPA-coreratio_1.0,0.1951,0.7954,0.9782
lfr-n5000-mu1,4,Leiden-LPA-coreratio_1.0,0.1912,0.7955,0.9815
lfr-n5000-mu1,5,Leiden-LPA-coreratio_1.0,0.1878,0.7955,0.9801
lfr-n5000-mu1,6,Leiden-LPA-coreratio_1.0,0.1868,0.7955,0.9815
lfr-n5000-mu1,7,Leiden-LPA-coreratio_1.0,0.1884,0.7955,0.9815
lfr-n5000-mu1,8,Leiden-LPA-coreratio_1.0,0.1874,0.7955,0.9815
lfr-n5000-mu1,9,Leiden-LPA-coreratio_1.0,0.1862,0.7955,0.9815
lfr-n5000-mu3,0,Leiden-LPA-coreratio_0.2,0.0885,0.5349,0.8106
lfr-n5000-mu3,1,Leiden-LPA-coreratio_0.2,0.0947,0.5277,0.7877
lfr-n5000-mu3,2,Leiden-LPA-coreratio_0.2,0.0949,0.5338,0.8154
lfr-n5000-mu3,3,Leiden-LPA-coreratio_0.2,0.1048,0.5264,0.787
lfr-n5000-mu3,4,Leiden-LPA-coreratio_0.2,0.0949,0.5348,0.8165
lfr-n5000-mu3,5,Leiden-LPA-coreratio_0.2,0.0944,0.5364,0.8052
lfr-n5000-mu3,6,Leiden-LPA-coreratio_0.2,0.0949,0.5327,0.8063
lfr-n5000-mu3,7,Leiden-LPA-coreratio_0.2,0.0883,0.5309,0.8023
lfr-n5000-mu3,8,Leiden-LPA-coreratio_0.2,0.087,0.5362,0.821
lfr-n5000-mu3,9,Leiden-LPA-coreratio_0.2,0.1032,0.5338,0.8131
lfr-n5000-mu3,0,Leiden-LPA-coreratio_0.4,0.1309,0.5484,0.8631
lfr-n5000-mu3,1,Leiden-LPA-coreratio_0.4,0.2092,0.5524,0.8778
lfr-n5000-mu3,2,Leiden-LPA-coreratio_0.4,0.1444,0.5512,0.8687
lfr-n5000-mu3,3,Leiden-LPA-coreratio_0.4,0.1424,0.5517,0.8661
lfr-n5000-mu3,4,Leiden-LPA-coreratio_0.4,0.1498,0.553,0.8807
lfr-n5000-mu3,5,Leiden-LPA-coreratio_0.4,0.1383,0.55,0.8644
lfr-n5000-mu3,6,Leiden-LPA-coreratio_0.4,0.1407,0.551,0.8592
lfr-n5000-mu3,7,Leiden-LPA-coreratio_0.4,0.131,0.5521,0.8766
lfr-n5000-mu3,8,Leiden-LPA-coreratio_0.4,0.1307,0.55,0.8688
lfr-n5000-mu3,9,Leiden-LPA-coreratio_0.4,0.1408,0.552,0.8694
lfr-n5000-mu3,0,Leiden-LPA-coreratio_0.6,0.1826,0.5607,0.9114
lfr-n5000-mu3,1,Leiden-LPA-coreratio_0.6,0.1929,0.5607,0.9158
lfr-n5000-mu3,2,Leiden-LPA-coreratio_0.6,0.1882,0.5595,0.9189
lfr-n5000-mu3,3,Leiden-LPA-coreratio_0.6,0.1952,0.5608,0.9134
lfr-n5000-mu3,4,Leiden-LPA-coreratio_0.6,0.2002,0.5581,0.9014
lfr-n5000-mu3,5,Leiden-LPA-coreratio_0.6,0.1878,0.5572,0.9019
lfr-n5000-mu3,6,Leiden-LPA-coreratio_0.6,0.1859,0.5603,0.9113
lfr-n5000-mu3,7,Leiden-LPA-coreratio_0.6,0.2607,0.5583,0.8984
lfr-n5000-mu3,8,Leiden-LPA-coreratio_0.6,0.1834,0.5613,0.9179
lfr-n5000-mu3,9,Leiden-LPA-coreratio_0.6,0.1902,0.5579,0.9045
lfr-n5000-mu3,0,Leiden-LPA-coreratio_0.8,0.2417,0.5647,0.9354
lfr-n5000-mu3,1,Leiden-LPA-coreratio_0.8,0.2473,0.5643,0.9311
lfr-n5000-mu3,2,Leiden-LPA-coreratio_0.8,0.248,0.5636,0.9279
lfr-n5000-mu3,3,Leiden-LPA-coreratio_0.8,0.2458,0.5646,0.9332
lfr-n5000-mu3,4,Leiden-LPA-coreratio_0.8,0.2543,0.5623,0.9294
lfr-n5000-mu3,5,Leiden-LPA-coreratio_0.8,0.2515,0.5647,0.9325
lfr-n5000-mu3,6,Leiden-LPA-coreratio_0.8,0.2519,0.5647,0.9329
lfr-n5000-mu3,7,Leiden-LPA-coreratio_0.8,0.2524,0.5646,0.9311
lfr-n5000-mu3,8,Leiden-LPA-coreratio_0.8,0.3237,0.565,0.9359
lfr-n5000-mu3,9,Leiden-LPA-coreratio_0.8,0.2451,0.5651,0.9348
lfr-n5000-mu3,0,Leiden-LPA-coreratio_1.0,0.2504,0.5666,0.9533
lfr-n5000-mu3,1,Leiden-LPA-coreratio_1.0,0.2366,0.5667,0.948
lfr-n5000-mu3,2,Leiden-LPA-coreratio_1.0,0.2437,0.5667,0.9528
lfr-n5000-mu3,3,Leiden-LPA-coreratio_1.0,0.2538,0.5662,0.9468
lfr-n5000-mu3,4,Leiden-LPA-coreratio_1.0,0.2438,0.5667,0.9482
lfr-n5000-mu3,5,Leiden-LPA-coreratio_1.0,0.2506,0.5667,0.948
lfr-n5000-mu3,6,Leiden-LPA-coreratio_1.0,0.2477,0.5641,0.9413
lfr-n5000-mu3,7,Leiden-LPA-coreratio_1.0,0.2431,0.5668,0.948
lfr-n5000-mu3,8,Leiden-LPA-coreratio_1.0,0.2402,0.5667,0.9487
lfr-n5000-mu3,9,Leiden-LPA-coreratio_1.0,0.2476,0.566,0.948
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.2,0.1088,0.305,0.2612
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.2,0.123,0.3015,0.2943
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.2,0.114,0.2997,0.2562
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.2,0.1222,0.3029,0.2768
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.2,0.1239,0.2927,0.2463
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.2,0.1161,0.2996,0.2626
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.2,0.1311,0.3013,0.2672
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.2,0.135,0.2994,0.2751
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.2,0.14,0.1897,0.2072
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.2,0.1055,0.3011,0.2839
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.4,0.1584,0.3076,0.325
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.4,0.1682,0.3119,0.3173
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.4,0.1541,0.3155,0.3424
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.4,0.1762,0.3048,0.3028
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.4,0.1745,0.3057,0.3091
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.4,0.1833,0.307,0.3262
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.4,0.1674,0.3116,0.3179
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.4,0.1639,0.3026,0.3197
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.4,0.1631,0.2973,0.2989
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.4,0.1788,0.3092,0.3008
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.6,-1.0892,0.3142,0.3111
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.6,0.2326,0.3156,0.3245
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.6,0.2296,0.3174,0.3153
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.6,0.2406,0.3209,0.3513
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.6,0.2331,0.3097,0.3202
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.6,0.2409,0.3084,0.3158
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.6,0.2488,0.3103,0.3076
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.6,0.2438,0.3103,0.3071
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.6,0.237,0.3159,0.332
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.6,0.2348,0.3134,0.3074
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.8,0.333,0.323,0.3411
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.8,0.3227,0.3148,0.3054
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.8,0.3267,0.3228,0.3329
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.8,0.4199,0.3266,0.3602
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.8,0.3094,0.3135,0.3002
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.8,0.3253,0.317,0.3069
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.8,0.3234,0.3282,0.3823
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.8,0.3142,0.3189,0.3224
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.8,0.313,0.3245,0.3359
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.8,0.3256,0.323,0.3323
lfr-n5000-mu5,0,Leiden-LPA-coreratio_1.0,0.3206,0.3267,0.3334
lfr-n5000-mu5,1,Leiden-LPA-coreratio_1.0,0.3106,0.3253,0.3244
lfr-n5000-mu5,2,Leiden-LPA-coreratio_1.0,0.319,0.3309,0.3274
lfr-n5000-mu5,3,Leiden-LPA-coreratio_1.0,0.3108,0.326,0.3161
lfr-n5000-mu5,4,Leiden-LPA-coreratio_1.0,0.3111,0.3312,0.3819
lfr-n5000-mu5,5,Leiden-LPA-coreratio_1.0,0.3163,0.3282,0.3351
lfr-n5000-mu5,6,Leiden-LPA-coreratio_1.0,0.3233,0.3282,0.3323
lfr-n5000-mu5,7,Leiden-LPA-coreratio_1.0,0.3404,0.3293,0.3328
lfr-n5000-mu5,8,Leiden-LPA-coreratio_1.0,0.3421,0.3203,0.2946
lfr-n5000-mu5,9,Leiden-LPA-coreratio_1.0,0.318,0.3309,0.342
